1.038456850485349925e+01 -5.098950004693828530e-01 -5.256497003819157854e+00
4.133139164508700669e-01 -6.025301673290743842e-01 2.113982914205707608e+00
-3.373847129805689349e+00 -5.209571412188495065e-01 -6.655562650196222840e+00
-4.675696878773614173e+00 -1.963860467728813175e+00 -4.480225391345427965e+00
4.235616816463301681e+00 -6.821236114566520126e-01 -3.992227338147023907e+00
-2.970781395465647456e+00 8.037736037319204163e-01 4.393411444170209457e+00
7.142308351466337690e-01 -5.484027639714391666e-01 4.111484086608702349e+00
4.908498514174029381e+00 -1.045176379432034564e+00 -3.037709768658464871e+00
3.264256625266907630e+00 8.533698273258782940e-01 -1.440614440174279531e+00
-9.724998760809850040e+00 -4.128020160606176159e-01 4.743133423874566823e+00
-3.945244477385216442e+00 2.802139734729546805e-01 -1.665037551862684484e-01
-2.507314559149845135e+00 1.622471101928662618e+00 8.070242346082494578e+00
1.222950376327144095e+00 -1.445973220821608507e+00 -7.635359281793650865e+00
5.956685247065776068e-01 1.051542087520844548e+00 -6.271761206239445663e+00
1.022637213728742056e+00 5.416434453935315974e-01 -6.955639603155078454e+00
-2.651585038408126316e+00 -6.909565236691198598e-01 2.304921499119516604e+00
-4.506859995292305854e+00 -3.277046365936968630e-01 -9.440307608238164283e-01
-1.989703992370375651e+00 -1.172030112174150984e+00 3.704825854118312556e+00
-5.645870278559946165e+00 3.087581254710081158e-01 2.292425141242553366e+00
-9.749130648434164215e+00 9.792902732025247081e-01 -1.439644564796154880e+00
3.715737251313751432e+00 4.096975717326499788e-01 2.075810658866790170e+00
1.979166831054394615e+00 -5.817125333537346288e-01 -1.892297827347312777e+00
2.974011039873177609e+00 4.866365422880650771e-01 4.802426981782538462e+00
-3.032276207899979870e+00 -3.736927789366025099e+00 3.913811995440326985e+00
-7.152258195753979031e+00 -6.016062695697891316e-01 -2.599526269769405040e+00
4.459946108269154941e+00 -1.076810940442216147e+00 1.071627879465159028e+00
3.847039986315323290e+00 1.559593038260645770e+00 -7.932360080800174851e-01
-3.695894109416034023e+00 5.586330670998903569e-01 -3.926538947994423268e+00
4.613766938003112550e+00 -2.171705668574034631e-01 -1.527107984430769783e+00
-1.038314944771227921e+01 -1.264888554529399745e+00 -2.204060585879096035e+00
3.800554133413578950e-01 -4.659804863258346780e-02 1.405694728235212798e+00
1.886760975403184437e+00 1.540915925457711388e+00 1.527941891121339602e+00
-2.889374451504429508e+00 1.303240218283402196e+00 -2.275385418816529004e+00
4.763869803943549641e+00 8.334653489593512043e-01 -1.118352731598980832e+01
6.163383795893262462e-01 8.206327233309679281e-01 7.280835149450520127e+00
-1.800976144035385085e+00 1.051987361639272311e+00 -9.491650896448453167e+00
3.195159470760362108e+00 -1.788124406763192953e-01 -3.568285011682008179e+00
4.955203498905796922e-02 -1.227598871591117247e+00 -5.159262528210383891e+00
4.631881126167505691e+00 -1.991277773453550504e+00 4.159329601457895098e-01
-2.452125462035484649e+00 1.254873723719527101e+00 -4.807748339348221656e+00
3.905132231918180263e+00 1.485368530286511890e-01 1.913864010214143985e+00
-6.730907800840012500e-01 1.448612040108755217e+00 1.623599122622410240e+00
7.601040013937279127e+00 4.255173252463717026e-01 1.381584695478011993e+00
-4.330418048525880970e+00 1.127040140232802301e+00 8.265134323361865043e+00
2.547609141906148622e+00 -9.103024288633529970e-01 1.545831312179153150e+00
2.015726767426336163e+00 -1.099353320588244198e+00 -1.041528683004013356e+00
3.939200824982633797e-01 1.455190997933532016e+00 -2.765225710192427133e+00
-5.996282619711095663e+00 -1.855402423310953397e-01 2.393433917794342225e+00
-3.846397469115194756e+00 -4.190286120389195568e-01 -3.327526483031063020e-01
-2.603149683502913536e+00 -1.241517588130568894e+00 3.258096751203082064e+00
4.461013157912083749e+00 9.799758613708168253e-01 1.418537127626065431e+00
-3.588931453742807420e+00 -4.110446584302603901e-01 6.142644919746726551e+00
4.201469035950500697e+00 -1.064527229148265253e+00 7.781511713757874205e+00
-7.798834850948241360e-02 -4.100655672147667796e-01 3.076481161037559531e+00
4.045993567686609005e+00 1.470585193477313979e+00 2.189857799325971133e+00
-4.131838528131401844e+00 1.010926570348922165e-01 2.480326739946747336e-02
5.585966676780711460e-01 -1.132616594855769598e+00 -4.970787964801363756e+00
1.777298258382418394e+00 -6.000936698504738542e-01 2.214986709321484781e+00
4.200919453762106848e+00 5.381465295341258948e-01 -1.848359844411535002e+00
-5.143200928401436833e+00 -1.589110355078496628e+00 -2.529094000434531253e+00
-1.736238732077607150e+00 2.812307195296669809e-02 -2.598940477830177453e+00
-1.326471291286578369e+00 -1.291994612324311120e+00 8.171747260418630532e+00
7.587890222048965239e-02 -1.824756762546616784e+00 -1.884139299337733942e+00
7.446825401507130293e-02 1.636940391320151067e-01 4.949338141379179490e+00
1.098013254597842803e+01 -2.235466184948847967e+00 3.137192285153584059e+00
-9.601105246891776801e-01 -1.509368312588747152e+00 7.469902507359131860e+00
1.849850473404982987e+00 -1.309321032640682336e+00 -8.431878649837530659e+00
6.269506875446941407e+00 1.354026823796885770e+00 1.427709213419744216e+00
-5.938051546057776520e+00 -8.487741537980014739e-01 5.623525548702479782e+00
-7.080518790093875969e-01 1.337760205693967031e+00 -3.933153151330570640e+00
5.251083772555589668e+00 -8.386209017546490951e-01 4.004286027642995904e+00
9.100191377656498659e+00 1.405074005147246563e-01 2.683781272010094643e+00
-6.149901133135227127e+00 2.887905583311362739e-02 3.915569886883202289e-02
1.067790904654212225e-01 -1.061643582047696377e+00 -9.539493367203343510e+00
3.967669319550485962e+00 -2.215274809124476274e+00 2.962604215614026426e+00
-3.119481074726032865e+00 8.209511845715188050e-02 2.303085613832900780e+00
-2.008789060102579072e+00 -1.320932501931925573e+00 5.047608803069022265e+00
-3.122824066177242841e+00 -4.922792028710277212e-01 6.192217127386272502e-01
-4.217694962395979630e+00 -3.861359401981452333e-01 -5.586191840138681641e+00
4.758917571396312773e+00 -9.358815981861061672e-01 -7.982151753569649344e+00
-2.252572652396647168e+00 -5.973699498693864074e-01 -4.167393451575914121e+00
3.372805404713699495e+00 -1.047154472381695456e+00 -4.341820992937263313e+00
-3.793445670121008417e-01 -6.168096991777295424e-01 -5.160593404847923615e+00
-3.291971560164198785e+00 5.921372355663527820e-01 2.227566428800868525e+00
-1.882628774925181325e-01 -3.630647757492341254e-01 -1.724864525753743605e+00
-4.763927328962036967e+00 -9.063149165603859303e-02 5.303306053722253388e+00
-9.139306469344511186e+00 -6.783490722949004903e-01 -2.780385962778405329e+00
8.960745175518853856e+00 -1.510708429047216583e+00 3.342872706127367977e+00
-4.206953777678092088e+00 -9.416620589680849696e-01 1.398224637674766901e+00
7.399570568501769863e-01 -3.420494164596950548e-01 5.771558788715855925e+00
-5.004535224520640924e+00 -1.991857969742096002e-02 8.369572873065592944e+00
-4.314581157987906757e+00 -1.549269221522573958e-01 -2.770861884148099752e-01
3.410491334104595040e+00 1.263179073273619668e+00 3.733494695657690432e+00
1.025018909708182235e+01 6.798010287897995330e-01 -6.779934178961772417e+00
-1.738210681121374224e+00 7.735454012292085624e-01 -8.419038344904867799e+00
4.591561706061671799e+00 -3.510877128111944412e-01 3.008101337894000693e+00
7.758012208144442479e-01 -2.966893647375880572e-01 3.469976450979136651e+00
-3.016421210942747955e+00 3.470160259180327667e-01 -1.590610947465640246e+00
1.089141957236575031e+00 4.531967703581651352e-01 -1.553049521317610537e+00
-2.729131102462412972e+00 -1.023405254220997734e-01 2.420631563518176321e+00
6.435727311873405299e+00 1.505421989539409700e-01 5.869231743809332436e+00
-9.823022888262681329e-01 -1.132879073694408323e+00 1.003868360546615657e+00
-3.294473039756061095e+00 8.544933936769603111e-01 -1.919906129014278706e+00
-3.657823444187983775e+00 -8.976061255276843731e-01 -5.768115309684143099e+00
1.030895538762022667e+01 2.272818602917973108e-01 -7.804613338415447021e-01
-1.254554229157996303e+00 -2.376110779378300286e+00 4.774925264710108586e+00
8.946560386726863712e+00 -2.588582702791634715e-01 1.349297908066502627e+00
4.300090446231297214e+00 -8.006620006982244353e-02 4.769926662233073600e+00
4.336170556026111456e+00 -1.399064091508569474e+00 9.180650231957301344e-01
2.601054986793300272e-01 8.417638981204452753e-01 4.592775987589249098e+00
-3.616440375680269881e+00 -8.400459406147371411e-01 3.476516952899552315e+00
4.922447488984947661e+00 4.620127781813951895e-01 3.555364554430834101e+00
-3.058194120029511520e+00 9.024241013929680533e-02 4.401263004445749694e+00
-5.383386255393540765e+00 -5.574097587175446122e-01 -1.472005732636991082e+00
-8.105242442954245785e-01 -1.240482806898496992e+00 -2.374376618394503924e-01
-8.967306343846273009e+00 -5.718818677201734646e-01 3.391293169586695910e+00
3.830256971571103453e+00 1.159080060063756301e+00 -3.370276191046295722e+00
-5.496641403921127100e+00 1.436099493697749141e+00 6.847199576859078540e+00
1.889172020725098600e+00 -5.962809215636704074e-01 8.120896571982257228e+00
5.640638797362042212e+00 5.404233840731954841e-02 -1.155335620405715913e+00
-3.772064031428857600e+00 2.115925456540996841e+00 2.668429071520281415e+00
-3.506404097118811070e+00 -9.122868849211965836e-01 -3.722305370982588624e+00
3.049005566950924173e+00 5.283511594749952245e-01 4.343112969864666439e+00
-1.180552184981816310e+01 -1.726765046118506897e-01 -2.655168363837757450e+00
-3.250374922181307191e+00 -1.977698881285849808e+00 -5.337599511461384338e+00
-1.008133829853740515e+01 -1.212861506373204223e+00 -3.457518502524131954e+00
-1.144751403586403482e+00 -1.843272151493929867e+00 -4.413735718425566112e+00
7.668835473574003636e+00 -4.138019270539028405e-01 4.803115233702043518e+00
3.275442418422859880e+00 1.550500042020602542e+00 2.504217492888376473e+00
4.550763802161531757e+00 1.725864631922314985e+00 4.835117057805067731e+00
-1.467637242128483788e+00 7.168573744990542895e-01 -7.265410938419509357e+00
-6.324447977186538949e+00 -7.015876657222075430e-01 -8.151745400908075312e-02
-1.484990991466282884e+00 5.375073130769904978e-02 4.995997886569133684e+00
-2.858146446348231340e+00 9.609750221298544171e-01 4.666372873547165234e+00
-3.645851705290669376e+00 1.449532453272527999e+00 1.704205648440243470e+00
-4.871662891042539023e+00 -1.719894797860280544e+00 5.995237819515739197e+00
1.802131114526178912e+00 -1.761025667984721932e-01 1.986544703456703642e+00
8.999998501009695673e+00 -4.635462351443793254e-03 -1.042464093706996842e+01
3.066176802172311699e+00 9.745845333585760736e-04 9.070399790769956283e-01
-3.616173685821031825e+00 3.754039521019750247e-01 -8.741159848349013828e+00
-3.341247309416977562e-01 -1.625554342955087272e-01 1.491631522416847266e+00
4.464873245586510109e+00 -1.397415860774446239e+00 -1.174124425550809292e+01
9.259254651580214102e+00 2.898014102784689516e-01 1.023879137314392729e+00
-1.998201887686853750e-01 1.295788892959382765e-01 4.768275230198406156e+00
-4.233757335366928665e+00 6.323966990121118181e-01 4.814159134644103943e+00
-8.170778650024287160e+00 1.185162371833575978e+00 -9.840833298862548872e+00
1.106152257665834693e+00 -2.639454003661303658e-02 -8.446719301234294264e+00
-4.598375712730626397e+00 1.142179946029041604e+00 -2.497050657069714408e+00
-3.940719415483457944e+00 1.083726142394212832e+00 2.143329977512026030e+00
-4.875358654860447949e+00 -7.273369990722896583e-01 1.785100279374889798e+00
8.035257358478625989e+00 -1.345516067213851752e+00 -2.967349187825424561e+00
-1.279836410306957717e+00 -3.330120045012999186e-01 5.663617941909723896e+00
3.601521134173336858e+00 -1.471703590282430030e+00 -4.774241792101454607e+00
4.314486865799969095e+00 -2.484697074495806346e-01 -1.295364666063342218e-01
-7.498617657764455657e+00 -5.925012200612559399e-01 -5.016273438337554680e+00
6.508064457877709152e+00 9.309516416241051529e-01 -3.353724624273928701e+00
-6.575729475456878248e+00 -1.170076539576987207e+00 -3.340509514118801260e+00
-2.949933454944368982e+00 7.845830348680942201e-01 5.377369706131422955e-01
1.989650904421023769e+00 5.153029378876999855e-01 3.041121739994942619e+00
-7.601379168604308623e-01 -5.192257255942929195e-01 1.594378832947608293e+00
7.718444433669374050e+00 1.258123023808212615e+00 -3.348941904200546382e+00
1.180028189557931206e+00 -1.838515777074149760e-01 1.564771471497769628e+00
1.251907691278472790e+00 -6.448851961414221456e-01 -3.886354880071659856e+00
8.378877801236724876e-01 3.708967197992567577e-01 -2.056189010642743842e-01
-2.405545940626036217e+00 8.342502388620491871e-01 -9.039150543506612179e-01
-2.349081387773418239e+00 -1.813056260857109248e+00 6.763267699375004938e+00
1.092463648051904812e+01 9.987039403324946552e-01 -1.979757296355317608e+00
-8.696291115921077619e+00 3.082720095979618602e-01 -5.353350954358999658e+00
-4.573553239156135319e+00 1.921798994278200168e-01 -1.313232372104546908e+00
1.778442857552271272e+00 8.665943485739052710e-02 -9.152060374512235086e+00
-3.859728888262001334e+00 -2.283931261256561540e-01 7.580235473534222002e-02
2.031703782656375967e+00 -6.800724849164251351e-01 8.529571520901720660e+00
9.677998066015370826e-01 2.833311246938531092e+00 -6.508374595350105096e+00
2.562983183080665306e+00 -1.335772034041006862e+00 -2.550570044470841236e+00
-1.841658253180808114e+00 3.380373797328704022e-01 -2.355939859027576244e-01
4.720151709433674903e+00 1.395204666764444434e+00 1.869151642350943554e+00
6.451247305117634667e+00 9.366121880738692562e-02 4.909861401926322588e-01
-1.681225001484720316e+00 1.346040854990481206e-01 4.841815236986362514e+00
4.060487231661747742e+00 -1.142717469496980165e+00 5.135867024214079812e+00
4.277325238615281577e+00 4.352360191259181943e-01 2.566867603143812460e+00
5.735843238215181827e+00 1.805604257851026739e+00 1.860687020879212006e-01
6.752527976780161367e+00 2.456530304387983532e-01 5.575571804710041768e+00
-3.005809203943753616e+00 5.012465963284064019e-01 7.321875008988413924e+00
-1.150065980329192605e+00 -9.318055390490170842e-02 -4.953252097045010238e+00
-1.555609115165663248e+00 -1.081547055685303516e+00 -6.503982204676175272e+00
-5.521401240582323178e-01 8.552102091808186368e-02 -4.635543787109719371e-01
-6.669802268422472258e-01 -6.869228037068869641e-02 3.076128558000378987e+00
-3.824410988350814278e-01 3.954054775022706747e-01 -3.989221475795249994e+00
